parentUUID,rawTitle,cleanTitle,secondaryLanguageTitle,totalHoursWatched,imdbMatchedTitle,imdbMatchConfidence,imdbLink,imdbGenres,imdbType,imdbUserRating,imdbNumRatings,directorCount,writerCount,castCount,producerCount,composerCount,cinematographerCount,editorCount,castingDirectorCount,artDirectorCount,setDecoratorCount,costumeDesignerCount,makeUpDepartmentCount,productionManagerCount,assistantDirectorCount,artDepartmentCount,soundDepartmentCount,stuntsCount,cameraDepartmentCount,costumeDepartmentCount,editorialDepartmentCount,musicDepartmentCount,scriptDepartmentCount,miscellaneousCrewCount
169b1244-b65f-47f1-a6fa-55eaebacdd97,True Scary Story -Accident property entertainer- // 劇場版 ほんとうにあった怖い話〜事故物件芸人〜,True Scary Story -Accident property entertainer-,,100000,True Scary Story - Accident Property Entertainer 4,92,https://www.imdb.com/title/tt19878426/,"Comedy, Horror",Film,N/A,N/A,1,1,7,4,,2,1,,,,,1,,1,,1,,2,,,,,
8590012b-2059-494e-9f26-4cebf010785a,Tu Mi Nascondi Qualcosa,Tu Mi Nascondi Qualcosa,,100000,Tu mi nascondi qualcosa,100,https://www.imdb.com/title/tt7325902/,"Comedy, Romance",Film,5.1,366,1,2,40,2,2,1,1,,,1,1,4,2,1,,5,,4,,3,,,3
f6cb4006-9f84-4769-927f-cde16f92c1fd,Tsotsi,Tsotsi,,100000,Tsotsi,100,https://www.imdb.com/title/tt0468565/,"Crime, Drama",Film,7.2,32K,1,2,38,13,2,1,1,1,1,1,2,5,3,3,10,8,4,30,1,6,2,5,16
d074d58a-6815-426c-9dad-04db1b424f54,Tutti per Uma,Tutti per Uma,,100000,Tutti per Uma,100,https://www.imdb.com/title/tt13817840/,"Comedy, Family",Film,4.8,100,2,3,25,7,2,2,1,,1,,1,4,2,1,,5,5,6,,1,1,1,2
43505f74-46ce-4916-b1b4-77d091da92ed,Tutte lo vogliono,Tutte lo vogliono,,100000,Tutte lo vogliono,100,https://www.imdb.com/title/tt4729726/,"Comedy, Romance",Film,5.3,671,1,9,23,4,1,1,1,,,1,1,2,1,3,3,7,3,11,3,4,3,1,2
651521f0-820b-4036-ae8c-8ca272044b4d,Tutta colpa di Freud (2014),Tutta colpa di Freud,,100000,Tutta colpa di Freud,100,https://www.imdb.com/title/tt3237406/,Comedy,Film,6.4,4.3K,1,4,42,3,1,1,1,,,1,1,3,2,6,3,9,2,12,3,2,2,1,9
74b7d27e-2f2e-430e-8201-737fd11ae3c2,Tuscan Wedding // Toscaanse bruiloft,Tuscan Wedding,,100000,Tuscan Wedding,100,https://www.imdb.com/title/tt2949626/,"Comedy, Drama, Romance",Film,5.1,2K,1,2,18,6,2,1,2,2,,,2,,2,1,3,10,7,5,3,7,2,,8
ad2ce02f-f98b-4afa-95f7-b69c1fd2c319,Twilight of the Yakuza,Twilight of the Yakuza,,100000,Twilight of the Yakuza,100,https://www.imdb.com/title/tt3138664/,Documentary,Film,5.9,260,1,1,6,2,1,1,1,,,,,,,,,1,,,,,,,1
66f08226-a079-4172-bef9-a75e60887884,Tulip Fever,Tulip Fever,,100000,Tulip Fever,100,https://www.imdb.com/title/tt0491203/,"Drama, History, Romance",Film,6.2,23K,1,3,96,17,1,1,1,1,4,1,1,18,9,12,58,33,25,38,32,12,45,4,60
6904f3fd-8a4a-4942-b36d-3bceb710667f,Tutti per 1 – 1 per Tutti,Tutti per 1 – 1 per Tutti,,100000,Tutti per 1 - 1 per tutti,96,https://www.imdb.com/title/tt11894498/,Comedy,Film,5.4,431,1,3,37,6,,1,1,,1,1,1,6,3,5,5,5,19,19,1,2,,,11
fd3455a9-f248-4d51-a331-2e08ad9997ed,Two Hands,Two Hands,,100000,Two Hands,100,https://www.imdb.com/title/tt0145547/,"Comedy, Crime, Thriller",Film,7.1,14K,1,1,55,4,1,1,1,1,1,,1,10,4,3,20,16,17,29,4,5,17,1,33
42368567-5929-4f3f-90dd-8623f713c437,Two Blue Stripes // Dua Garis Biru,Two Blue Stripes,,100000,Two Blue Stripes,100,https://www.imdb.com/title/tt10495746/,Drama,Film,7.8,1.6K,1,1,40,12,1,1,1,1,1,,,3,,1,,5,,1,1,,1,1,2
26874470-06aa-4a7f-8ea4-7d26873b56fa,Twister (1996),Twister,,100000,Twister,100,https://www.imdb.com/title/tt0117998/,"Action, Adventure, Thriller",Film,6.5,210K,1,2,47,8,1,1,1,1,1,1,1,5,2,7,35,46,15,53,7,9,62,3,67
8e90a580-eba9-44e3-948b-6cd7c5178752,U-900,U-900,,100000,U-900,80,https://www.imdb.com/title/tt1151831/,"Comedy, War",Film,4.2,523,1,2,25,8,1,1,1,1,2,,1,7,5,8,9,11,3,15,6,1,1,1,11
f35f66d5-162c-4e69-aef9-863c8d6eeb45,Umrika,Umrika,,100000,Umrika,100,https://www.imdb.com/title/tt2614722/,"Comedy, Drama",Film,6.6,1.6K,1,2,48,6,1,1,2,2,,,2,1,4,6,3,16,,5,1,9,11,2,5
